Date,Name,Amt,Mode,Categorization,Status,Time of the Day,Day of the Week,Type of Expense
02-04-2022,Betting,189.44,Credit Card,Gambling,Avoidable,Night,Saturday,Variable
03-04-2022,Exam Fee,364.05,UPI,Education,Unnecessary,Morning,Sunday,Variable
03-04-2022,Fruits,148.34,UPI,Food,Unnecessary,Morning,Sunday,Variable
03-04-2022,Grocery,193.94,UPI,Food,Unnecessary,Morning,Sunday,Variable
03-04-2022,Pizza,329.58,Wallet,Food,Unnecessary,Morning,Sunday,Variable
03-04-2022,Milk,53.45,Cash,Groceries,Unnecessary,Morning,Sunday,Variable
03-04-2022,Watches,6127.34,Cash,Luxury,Avoidable,Morning,Sunday,Variable
03-04-2022,Online Course,1682.43,Net Banking,Education,Unnecessary,Afternoon,Sunday,Variable
03-04-2022,Coffee,241.14,Net Banking,Food & Dining,Avoidable,Afternoon,Sunday,Variable
03-04-2022,Vegetables,166.39,Net Banking,Food,Unnecessary,Afternoon,Sunday,Variable
03-04-2022,Online Course,1211.64,UPI,Education,Unnecessary,Evening,Sunday,Variable
03-04-2022,Gaming,542.11,Debit Card,Entertainment,Avoidable,Evening,Sunday,Variable
03-04-2022,Train Ticket,1706.36,UPI,Transport,Avoidable,Evening,Sunday,Variable
03-04-2022,Eggs,83.47,Credit Card,Food,Avoidable,Night,Sunday,Variable
04-04-2022,Milk,54.37,Credit Card,Groceries,Necessary,Afternoon,Monday,Variable
04-04-2022,Clothes,1040,UPI,Shopping,Unnecessary,Night,Monday,Variable
05-04-2022,Grocery,166.96,Credit Card,Food,Unnecessary,Morning,Saturday,Variable
05-04-2022,Books,909.05,Debit Card,Education,Unnecessary,Afternoon,Saturday,Variable
05-04-2022,Milk,57.97,Debit Card,Groceries,Necessary,Afternoon,Saturday,Variable
05-04-2022,Vegetables,129.81,Debit Card,Food,Unnecessary,Afternoon,Saturday,Variable
05-04-2022,Fruits,129.15,Debit Card,Food,Unnecessary,Evening,Saturday,Variable
06-04-2022,Handbags,16123.93,Cash,Luxury,Avoidable,Morning,Wednesday,Variable
06-04-2022,Restaurant,877.52,Cash,Food,Avoidable,Afternoon,Wednesday,Variable
06-04-2022,Milk,53.8,Wallet,Groceries,Necessary,Afternoon,Wednesday,Variable
06-04-2022,Gaming,473.67,Net Banking,Entertainment,Unnecessary,Evening,Wednesday,Variable
06-04-2022,Fine Dining,7342.62,Debit Card,Dining Out,Avoidable,Night,Wednesday,Variable
06-04-2022,Handbags,6313.16,Cash,Luxury,Avoidable,Night,Wednesday,Variable
07-04-2022,Fruits,132.89,Net Banking,Food,Avoidable,Morning,Thursday,Variable
07-04-2022,Cafe,2590.91,Wallet,Dining Out,Avoidable,Afternoon,Thursday,Variable
07-04-2022,Fine Dining,7327.83,UPI,Dining Out,Avoidable,Afternoon,Thursday,Variable
07-04-2022,Grocery,164.37,UPI,Food,Unnecessary,Evening,Thursday,Variable
07-04-2022,Betting,2925.36,Net Banking,Gambling,Avoidable,Evening,Thursday,Variable
07-04-2022,Burger,103.7,UPI,Food & Dining,Avoidable,Night,Thursday,Variable
07-04-2022,Eggs,79.31,Cash,Food,Unnecessary,Night,Thursday,Variable
07-04-2022,Milk,53.71,Cash,Groceries,Unnecessary,Night,Thursday,Variable
07-04-2022,Vegetables,125.51,Wallet,Food,Avoidable,Night,Thursday,Variable
08-04-2022,Beer,478,UPI,Alcohol,Avoidable,Morning,Friday,Variable
08-04-2022,Wine,459,Credit Card,Alcohol,Avoidable,Morning,Friday,Variable
08-04-2022,Uber,507,Cash,Transport,Unnecessary,Afternoon,Friday,Variable
08-04-2022,Whiskey,414,Debit Card,Alcohol,Avoidable,Evening,Friday,Variable
08-04-2022,Milk,59.86,Credit Card,Groceries,Necessary,Night,Friday,Variable
09-04-2022,Clothes,3578,Debit Card,Shopping,Unnecessary,Morning,Saturday,Variable
09-04-2022,Pizza,319.35,Credit Card,Food,Avoidable,Afternoon,Saturday,Variable
09-04-2022,Cocktail,812,Cash,Alcohol,Avoidable,Afternoon,Saturday,Variable
09-04-2022,Books,498.05,Credit Card,Entertainment,Avoidable,Evening,Saturday,Variable
09-04-2022,Fruits,129.4,Credit Card,Food,Avoidable,Evening,Saturday,Variable
09-04-2022,Vegetables,167.13,Wallet,Food,Avoidable,Evening,Saturday,Variable
09-04-2022,Whiskey,709,Cash,Alcohol,Avoidable,Evening,Saturday,Variable
09-04-2022,Beer,625,Debit Card,Alcohol,Avoidable,Evening,Saturday,Variable
09-04-2022,Wine,711,Cash,Alcohol,Avoidable,Evening,Saturday,Variable
09-04-2022,Grocery,190.8,UPI,Food,Unnecessary,Night,Saturday,Variable
09-04-2022,Milk,56.35,Credit Card,Groceries,Unnecessary,Night,Saturday,Variable
10-04-2022,Milk,51.63,UPI,Groceries,Necessary,Morning,Saturday,Variable
11-04-2022,Online Course,1268.92,Debit Card,Education,Unnecessary,Morning,Monday,Variable
11-04-2022,Jewelry,17871.9,Cash,Luxury,Avoidable,Morning,Monday,Variable
11-04-2022,Books,1439,Wallet,Education,Unnecessary,Afternoon,Monday,Variable
11-04-2022,Gaming,456.65,Wallet,Entertainment,Unnecessary,Afternoon,Monday,Variable
11-04-2022,Fruits,105.52,Credit Card,Food,Unnecessary,Afternoon,Monday,Variable
11-04-2022,Vegetables,142.61,UPI,Food,Unnecessary,Afternoon,Monday,Variable
11-04-2022,Grocery,152.83,Wallet,Food,Unnecessary,Evening,Monday,Variable
11-04-2022,Eggs,77.33,UPI,Food,Unnecessary,Evening,Monday,Variable
11-04-2022,Hookah,55.49,Credit Card,Tobacco,Avoidable,Evening,Monday,Variable
11-04-2022,Medicines,970,UPI,Healthcare,Necessary,Evening,Monday,Variable
11-04-2022,Milk,55.61,Wallet,Groceries,Unnecessary,Night,Monday,Variable
12-04-2022,Milk,50.84,Net Banking,Groceries,Necessary,Evening,Tuesday,Variable
12-04-2022,Burger,101.28,Wallet,Food & Dining,Unnecessary,Night,Tuesday,Variable
12-04-2022,Shoes,5805,Cash,Shopping,Avoidable,Night,Tuesday,Variable
13-04-2022,Books,1052.62,UPI,Education,Necessary,Morning,Wednesday,Variable
13-04-2022,Pizza,400.36,Wallet,Food,Unnecessary,Morning,Wednesday,Variable
13-04-2022,Movie,667.38,Net Banking,Entertainment,Unnecessary,Afternoon,Wednesday,Variable
13-04-2022,Train Ticket,1849.86,UPI,Transport,Avoidable,Afternoon,Wednesday,Variable
13-04-2022,Doctor Fee,1558.66,UPI,Healthcare,Necessary,Afternoon,Wednesday,Variable
13-04-2022,Fine Dining,7289.55,Wallet,Dining Out,Unnecessary,Evening,Wednesday,Variable
13-04-2022,Milk,48.43,Debit Card,Groceries,Unnecessary,Evening,Wednesday,Variable
13-04-2022,Vegetables,147.4,Debit Card,Food,Avoidable,Evening,Wednesday,Variable
13-04-2022,Fruits,136.08,Debit Card,Food,Unnecessary,Night,Wednesday,Variable
13-04-2022,Grocery,163.76,UPI,Food,Avoidable,Night,Wednesday,Variable
13-04-2022,Taxi,976,Wallet,Transport,Unnecessary,Night,Wednesday,Variable
14-04-2022,Milk,53.95,Net Banking,Groceries,Necessary,Afternoon,Thursday,Variable
14-04-2022,Vape,336.88,Net Banking,Tobacco,Avoidable,Afternoon,Thursday,Variable
14-04-2022,Eggs,71.06,UPI,Food,Unnecessary,Evening,Thursday,Variable
14-04-2022,Cigarettes,461.95,Cash,Tobacco,Avoidable,Evening,Thursday,Variable
14-04-2022,Fast Food,1163.7,Credit Card,Dining Out,Unnecessary,Night,Thursday,Variable
15-04-2022,Fast Food,646.74,Cash,Dining Out,Avoidable,Morning,Friday,Variable
15-04-2022,Casino,4166.32,Cash,Gambling,Avoidable,Morning,Friday,Variable
15-04-2022,Train Ticket,120.82,Debit Card,Transport,Avoidable,Morning,Friday,Variable
15-04-2022,Fruits,111.87,Credit Card,Food,Unnecessary,Afternoon,Friday,Variable
15-04-2022,Grocery,181.58,Cash,Food,Avoidable,Afternoon,Friday,Variable
15-04-2022,Accessories,3637,UPI,Shopping,Avoidable,Afternoon,Friday,Variable
15-04-2022,Vegetables,84.29,Credit Card,Food,Avoidable,Evening,Friday,Variable
15-04-2022,Watches,8931.21,Credit Card,Luxury,Avoidable,Evening,Friday,Variable
15-04-2022,Movie,790.33,Net Banking,Entertainment,Unnecessary,Night,Friday,Variable
15-04-2022,Milk,58.92,Wallet,Groceries,Unnecessary,Night,Friday,Variable
15-04-2022,Accessories,2950,Cash,Shopping,Avoidable,Night,Friday,Variable
15-04-2022,Metro,294,Debit Card,Transport,Avoidable,Night,Friday,Variable
16-04-2022,Fast Food,1046.04,Debit Card,Dining Out,Unnecessary,Morning,Saturday,Variable
16-04-2022,Doctor Fee,1214.99,UPI,Healthcare,Necessary,Morning,Saturday,Variable
16-04-2022,Pizza,400.21,Debit Card,Food,Unnecessary,Afternoon,Saturday,Variable
16-04-2022,Fast Food,799.68,Credit Card,Dining Out,Avoidable,Evening,Saturday,Variable
16-04-2022,Coffee,271.14,UPI,Food & Dining,Avoidable,Evening,Saturday,Variable
16-04-2022,Milk,58.94,Wallet,Groceries,Unnecessary,Evening,Saturday,Variable
16-04-2022,Beer,404,Credit Card,Alcohol,Avoidable,Evening,Saturday,Variable
16-04-2022,Wine,455,Cash,Alcohol,Avoidable,Evening,Saturday,Variable
16-04-2022,Whiskey,422,Cash,Alcohol,Avoidable,Night,Saturday,Variable
17-04-2022,Cafe,2727.64,Debit Card,Dining Out,Unnecessary,Morning,Sunday,Variable
17-04-2022,Fast Food,1002.13,Cash,Dining Out,Avoidable,Morning,Sunday,Variable
17-04-2022,Beer,811,Debit Card,Alcohol,Avoidable,Morning,Sunday,Variable
17-04-2022,Fancy Restaurant,3062.98,Cash,Dining Out,Avoidable,Afternoon,Sunday,Variable
17-04-2022,Grocery,202.62,Cash,Food,Unnecessary,Afternoon,Sunday,Variable
17-04-2022,Milk,50.13,Wallet,Groceries,Unnecessary,Afternoon,Sunday,Variable
17-04-2022,Vegetables,80.92,Wallet,Food,Unnecessary,Afternoon,Sunday,Variable
17-04-2022,Casino,2217.63,Credit Card,Gambling,Avoidable,Afternoon,Sunday,Variable
17-04-2022,Whiskey,691,UPI,Alcohol,Avoidable,Afternoon,Sunday,Variable
17-04-2022,Wine,645,Cash,Alcohol,Avoidable,Afternoon,Sunday,Variable
17-04-2022,Lottery,638.9,Net Banking,Gambling,Avoidable,Afternoon,Sunday,Variable
17-04-2022,Books,1036.25,Net Banking,Education,Necessary,Night,Sunday,Variable
17-04-2022,Fruits,139.07,Debit Card,Food,Unnecessary,Night,Sunday,Variable
17-04-2022,Cocktail,756,Debit Card,Alcohol,Avoidable,Night,Sunday,Variable
18-04-2022,Betting,3960.23,Cash,Gambling,Avoidable,Morning,Monday,Variable
18-04-2022,Gaming,274.76,Debit Card,Entertainment,Avoidable,Afternoon,Monday,Variable
18-04-2022,Books,440.41,Credit Card,Entertainment,Avoidable,Evening,Monday,Variable
18-04-2022,Eggs,65.71,Debit Card,Food,Avoidable,Evening,Monday,Variable
18-04-2022,Milk,52.92,Net Banking,Groceries,Unnecessary,Night,Monday,Variable
18-04-2022,Casino,3709.14,Debit Card,Gambling,Avoidable,Night,Monday,Variable
18-04-2022,Doctor Fee,1389.78,Credit Card,Healthcare,Necessary,Night,Monday,Variable
19-04-2022,Fast Food,1107.2,Net Banking,Dining Out,Unnecessary,Morning,Tuesday,Variable
19-04-2022,Fruits,148.4,Wallet,Food,Unnecessary,Morning,Tuesday,Variable
19-04-2022,Grocery,216.54,Debit Card,Food,Unnecessary,Morning,Tuesday,Variable
19-04-2022,Milk,48.17,Wallet,Groceries,Necessary,Morning,Tuesday,Variable
19-04-2022,Movie,576.81,Cash,Entertainment,Unnecessary,Afternoon,Tuesday,Variable
19-04-2022,Fast Food,1114.83,Credit Card,Dining Out,Avoidable,Evening,Tuesday,Variable
19-04-2022,Vegetables,124.98,UPI,Food,Unnecessary,Evening,Tuesday,Variable
19-04-2022,Casino,4341.97,Credit Card,Gambling,Avoidable,Evening,Tuesday,Variable
19-04-2022,Gym Membership,3250,Credit Card,Healthcare,Necessary,Night,Tuesday,Fixed
19-04-2022,Online Course,1880.24,Net Banking,Education,Unnecessary,Night,Tuesday,Variable
20-04-2022,Betting,3915.35,Credit Card,Gambling,Avoidable,Morning,Wednesday,Variable
20-04-2022,Fast Food,753,Net Banking,Dining Out,Unnecessary,Afternoon,Wednesday,Variable
20-04-2022,Rice,140.56,Debit Card,Groceries,Necessary,Afternoon,Wednesday,Variable
20-04-2022,Milk,59.93,Credit Card,Groceries,Necessary,Evening,Wednesday,Variable
20-04-2022,Therapy,497,Net Banking,Healthcare,Necessary,Evening,Wednesday,Variable
20-04-2022,Doctor Fee,898.71,Net Banking,Healthcare,Necessary,Night,Wednesday,Variable
21-04-2022,Fruits,119.92,UPI,Food,Unnecessary,Morning,Thursday,Variable
21-04-2022,Milk,59.72,Net Banking,Groceries,Unnecessary,Morning,Thursday,Variable
21-04-2022,Doctor Fee,801.35,Credit Card,Healthcare,Unnecessary,Afternoon,Thursday,Variable
21-04-2022,Books,847,Net Banking,Education,Necessary,Evening,Thursday,Variable
21-04-2022,Vegetables,97.98,UPI,Food,Avoidable,Evening,Thursday,Variable
21-04-2022,Accessories,5567,Credit Card,Shopping,Unnecessary,Evening,Thursday,Variable
21-04-2022,Movie,632.59,UPI,Entertainment,Avoidable,Night,Thursday,Variable
21-04-2022,Grocery,185,Net Banking,Food,Unnecessary,Night,Thursday,Variable
22-04-2022,Books,472.15,Cash,Entertainment,Unnecessary,Morning,Friday,Variable
22-04-2022,Netflix,344.15,Wallet,Entertainment,Unnecessary,Morning,Friday,Fixed
22-04-2022,Rice,115.03,Credit Card,Groceries,Necessary,Evening,Friday,Variable
22-04-2022,Betting,2978.29,Debit Card,Gambling,Avoidable,Evening,Friday,Variable
22-04-2022,Shoes,5201,Cash,Shopping,Unnecessary,Evening,Friday,Variable
22-04-2022,Shoes,5134,Debit Card,Shopping,Unnecessary,Evening,Friday,Variable
22-04-2022,Fast Food,964.6,Wallet,Dining Out,Unnecessary,Night,Friday,Variable
22-04-2022,Gaming,372.69,Wallet,Entertainment,Avoidable,Night,Friday,Variable
22-04-2022,Milk,54.74,Wallet,Groceries,Necessary,Night,Friday,Variable
23-04-2022,Concert,4763.98,Net Banking,Entertainment,Avoidable,Morning,Saturday,Variable
23-04-2022,Online Course,1597.33,Wallet,Education,Unnecessary,Afternoon,Saturday,Variable
23-04-2022,Grocery,188.16,Credit Card,Food,Avoidable,Afternoon,Saturday,Variable
23-04-2022,Cigarettes,354.42,Credit Card,Tobacco,Avoidable,Afternoon,Saturday,Variable
23-04-2022,Eggs,77.41,Cash,Food,Unnecessary,Evening,Saturday,Variable
23-04-2022,Milk,57.07,Credit Card,Groceries,Unnecessary,Evening,Saturday,Variable
23-04-2022,Fruits,101.19,Net Banking,Food,Unnecessary,Night,Saturday,Variable
23-04-2022,Vegetables,104.29,UPI,Food,Unnecessary,Night,Saturday,Variable
23-04-2022,Cigarettes,471.1,UPI,Tobacco,Avoidable,Night,Saturday,Variable
24-04-2022,Books,1365.01,Cash,Education,Unnecessary,Morning,Sunday,Variable
24-04-2022,Books,928.33,Debit Card,Education,Necessary,Morning,Sunday,Variable
24-04-2022,Whiskey,409,UPI,Alcohol,Avoidable,Morning,Sunday,Variable
24-04-2022,Perfumes,4229.28,Wallet,Luxury,Avoidable,Morning,Sunday,Variable
24-04-2022,Casino,1858.67,Cash,Gambling,Avoidable,Afternoon,Sunday,Variable
24-04-2022,Perfumes,9010.04,UPI,Luxury,Avoidable,Afternoon,Sunday,Variable
24-04-2022,Coffee,276.44,Debit Card,Food & Dining,Avoidable,Evening,Sunday,Variable
24-04-2022,Beer,418,Wallet,Alcohol,Avoidable,Evening,Sunday,Variable
24-04-2022,Fine Dining,7295.21,Wallet,Dining Out,Unnecessary,Night,Sunday,Variable
24-04-2022,Concert,5579.18,Cash,Entertainment,Unnecessary,Night,Sunday,Variable
24-04-2022,Milk,55.73,UPI,Groceries,Unnecessary,Night,Sunday,Variable
24-04-2022,Wine,481,UPI,Alcohol,Avoidable,Night,Sunday,Variable
25-04-2022,Milk,53.9,Wallet,Groceries,Necessary,Morning,Monday,Variable
25-04-2022,Vegetables,96.14,Net Banking,Food,Avoidable,Morning,Monday,Variable
25-04-2022,Whiskey,609,Net Banking,Alcohol,Avoidable,Morning,Monday,Variable
25-04-2022,Fruits,101.63,Credit Card,Food,Unnecessary,Afternoon,Monday,Variable
25-04-2022,Wine,835,Net Banking,Alcohol,Avoidable,Afternoon,Monday,Variable
25-04-2022,Cocktail,734,Credit Card,Alcohol,Avoidable,Evening,Monday,Variable
25-04-2022,Beer,830,Net Banking,Alcohol,Avoidable,Evening,Monday,Variable
25-04-2022,Jewelry,3008.91,Credit Card,Luxury,Avoidable,Evening,Monday,Variable
25-04-2022,Grocery,214.1,UPI,Food,Avoidable,Night,Monday,Variable
25-04-2022,Betting,2328.97,Cash,Gambling,Avoidable,Night,Monday,Variable
26-04-2022,Coffee,259.16,UPI,Food & Dining,Unnecessary,Morning,Tuesday,Variable
26-04-2022,Rice,106.16,UPI,Groceries,Necessary,Morning,Tuesday,Variable
26-04-2022,Books,1419.53,Wallet,Education,Necessary,Afternoon,Tuesday,Variable
26-04-2022,Restaurant,730.27,Net Banking,Food,Unnecessary,Afternoon,Tuesday,Variable
26-04-2022,Milk,45.8,Net Banking,Groceries,Unnecessary,Evening,Tuesday,Variable
26-04-2022,Books,1158.64,Wallet,Education,Necessary,Night,Tuesday,Variable
26-04-2022,Burger,223.81,Credit Card,Food & Dining,Avoidable,Night,Tuesday,Variable
27-04-2022,Milk,51.82,Cash,Groceries,Unnecessary,Morning,Monday,Variable
27-04-2022,Grocery,151.26,UPI,Food,Avoidable,Afternoon,Monday,Variable
27-04-2022,Fruits,111.08,Credit Card,Food,Unnecessary,Evening,Monday,Variable
27-04-2022,Vegetables,122.98,Cash,Food,Avoidable,Evening,Monday,Variable
27-04-2022,Clothes,6089,UPI,Shopping,Unnecessary,Night,Monday,Variable
28-04-2022,Coffee,169.93,Cash,Food & Dining,Unnecessary,Morning,Thursday,Variable
28-04-2022,Fine Dining,7004.13,Wallet,Dining Out,Unnecessary,Evening,Thursday,Variable
28-04-2022,Concert,5646.53,Wallet,Entertainment,Avoidable,Evening,Thursday,Variable
28-04-2022,Fancy Restaurant,3939.68,Cash,Dining Out,Avoidable,Night,Thursday,Variable
28-04-2022,Milk,55.12,Wallet,Groceries,Necessary,Night,Thursday,Variable
28-04-2022,Betting,4126.88,Wallet,Gambling,Avoidable,Night,Thursday,Variable
29-04-2022,Vegetables,116.74,Credit Card,Food,Unnecessary,Afternoon,Monday,Variable
29-04-2022,Fruits,138.85,Wallet,Food,Unnecessary,Evening,Monday,Variable
01-05-2022,Mobile Recharge,250.39,Auto Debit,Utilities,Necessary,Morning,Sunday,Fixed
01-05-2022,Water Bill,579.57,Auto Debit,Utilities,Necessary,Morning,Sunday,Fixed
01-05-2022,Fruits,124,Net Banking,Food,Unnecessary,Morning,Sunday,Variable
01-05-2022,Cocktail,758,UPI,Alcohol,Avoidable,Morning,Sunday,Variable
01-05-2022,Shoes,1593,Cash,Shopping,Avoidable,Morning,Sunday,Variable
01-05-2022,Internet,474.6,Auto Debit,Utilities,Necessary,Afternoon,Sunday,Fixed
01-05-2022,Wine,762,Cash,Alcohol,Avoidable,Afternoon,Sunday,Variable
01-05-2022,Shoes,2772,Credit Card,Shopping,Unnecessary,Afternoon,Sunday,Variable
01-05-2022,Electricity Bill,3519.84,Auto Debit,Utilities,Necessary,Evening,Sunday,Fixed
01-05-2022,Burger,202.71,Wallet,Food & Dining,Avoidable,Evening,Sunday,Variable
01-05-2022,Grocery,166.78,Wallet,Food,Avoidable,Evening,Sunday,Variable
01-05-2022,Whiskey,702,UPI,Alcohol,Avoidable,Evening,Sunday,Variable
01-05-2022,Concert,5222.24,UPI,Entertainment,Unnecessary,Night,Sunday,Variable
01-05-2022,Milk,55.16,Cash,Groceries,Unnecessary,Night,Sunday,Variable
01-05-2022,Vegetables,139.37,UPI,Food,Avoidable,Night,Sunday,Variable
01-05-2022,Beer,798,Credit Card,Alcohol,Avoidable,Night,Sunday,Variable
02-05-2022,Fast Food,707.12,Cash,Dining Out,Avoidable,Morning,Monday,Variable
02-05-2022,Milk,50.6,Credit Card,Groceries,Unnecessary,Morning,Monday,Variable
02-05-2022,Wine,414,UPI,Alcohol,Avoidable,Morning,Monday,Variable
02-05-2022,Concert,5078.52,Cash,Entertainment,Unnecessary,Afternoon,Monday,Variable
02-05-2022,Medicines,927,Net Banking,Healthcare,Unnecessary,Evening,Monday,Variable
02-05-2022,Whiskey,472,Cash,Alcohol,Avoidable,Night,Monday,Variable
02-05-2022,Beer,473,Net Banking,Alcohol,Avoidable,Night,Monday,Variable
03-05-2022,Coffee,179.44,Wallet,Food & Dining,Unnecessary,Morning,Tuesday,Variable
03-05-2022,Fruits,100.6,Debit Card,Food,Avoidable,Morning,Tuesday,Variable
03-05-2022,Shoes,2316,Wallet,Shopping,Avoidable,Morning,Tuesday,Variable
03-05-2022,Grocery,162.69,Net Banking,Food,Avoidable,Afternoon,Tuesday,Variable
03-05-2022,Taxi,726,UPI,Transport,Unnecessary,Afternoon,Tuesday,Variable
03-05-2022,Milk,59.13,UPI,Groceries,Unnecessary,Evening,Tuesday,Variable
03-05-2022,Vegetables,81.43,Cash,Food,Unnecessary,Evening,Tuesday,Variable
03-05-2022,Taxi,1538,Credit Card,Transport,Avoidable,Evening,Tuesday,Variable
03-05-2022,Books,807.27,UPI,Education,Unnecessary,Night,Tuesday,Variable
03-05-2022,Train Ticket,964.66,UPI,Transport,Avoidable,Night,Tuesday,Variable
04-05-2022,Pizza,546.2,Debit Card,Food,Avoidable,Morning,Wednesday,Variable
04-05-2022,Milk,47.51,Debit Card,Groceries,Unnecessary,Morning,Wednesday,Variable
04-05-2022,Lottery,2725.75,Net Banking,Gambling,Avoidable,Morning,Wednesday,Variable
04-05-2022,Clothes,6089,UPI,Shopping,Unnecessary,Morning,Wednesday,Variable
04-05-2022,Fast Food,805.77,Net Banking,Dining Out,Avoidable,Afternoon,Wednesday,Variable
04-05-2022,Coffee,226.14,Net Banking,Food & Dining,Avoidable,Afternoon,Wednesday,Variable
04-05-2022,Casino,4072.79,Cash,Gambling,Avoidable,Afternoon,Wednesday,Variable
04-05-2022,Gaming,352.83,UPI,Entertainment,Avoidable,Evening,Wednesday,Variable
05-05-2022,Books,1242.74,Net Banking,Education,Necessary,Morning,Thursday,Variable
05-05-2022,Betting,2871.98,Credit Card,Gambling,Avoidable,Morning,Thursday,Variable
05-05-2022,Vape,125.97,Debit Card,Tobacco,Avoidable,Morning,Thursday,Variable
05-05-2022,Tuition Fee,22500,UPI,Education,Unnecessary,Afternoon,Thursday,Fixed
05-05-2022,Online Course,1320.89,Debit Card,Education,Necessary,Afternoon,Thursday,Variable
05-05-2022,Grocery,195.94,Cash,Food,Avoidable,Evening,Thursday,Variable
05-05-2022,Vegetables,109.7,Net Banking,Food,Avoidable,Evening,Thursday,Variable
05-05-2022,Fast Food,791.21,Credit Card,Dining Out,Unnecessary,Night,Thursday,Variable
05-05-2022,Fruits,143.37,Debit Card,Food,Avoidable,Night,Thursday,Variable
05-05-2022,Milk,52.51,UPI,Groceries,Necessary,Night,Thursday,Variable
